season,week,type,home_team,away_team,home_score,away_score,total,game_id
2015,13,reg,PIT,IND,45,10,55,2015120613
2015,13,reg,WAS,DAL,16,19,35,2015120700
2015,14,reg,ARI,MIN,23,20,43,2015121000
2015,14,reg,PHI,BUF,23,20,43,2015121300
2015,14,reg,BAL,SEA,6,35,41,2015121313
2015,14,reg,CLE,SF,24,10,34,2015121310
2015,14,reg,STL,DET,21,14,35,2015121309
2015,14,reg,NYJ,TEN,30,8,38,2015121301
2015,14,reg,CIN,PIT,20,33,53,2015121302
2015,14,reg,JAC,IND,51,16,67,2015121304
2015,14,reg,KC,SD,10,3,13,2015121305
2015,14,reg,CHI,WAS,21,24,45,2015121306
2015,14,reg,CAR,ATL,38,0,38,2015121307
2015,14,reg,TB,NO,17,24,41,2015121308
2015,14,reg,DEN,OAK,12,15,27,2015121311
2015,14,reg,GB,DAL,28,7,35,2015121312
2015,14,reg,HOU,NE,6,27,33,2015121303
2015,14,reg,MIA,NYG,24,31,55,2015121400
2015,15,reg,STL,TB,31,23,54,2015121700
2015,15,reg,DAL,NYJ,16,19,35,2015121900
2015,15,reg,NYG,CAR,35,38,73,2015122000
2015,15,reg,NE,TEN,33,16,49,2015122005
2015,15,reg,WAS,BUF,35,25,60,2015122007
2015,15,reg,BAL,KC,14,34,48,2015122006
2015,15,reg,IND,HOU,10,16,26,2015122004
2015,15,reg,JAC,ATL,17,23,40,2015122003
2015,15,reg,MIN,CHI,38,17,55,2015122002
2015,15,reg,OAK,GB,20,30,50,2015122009
2015,15,reg,SEA,CLE,30,13,43,2015122008
2015,15,reg,SF,CIN,14,24,38,2015122012
2015,15,reg,SD,MIA,30,14,44,2015122011
2015,15,reg,PIT,DEN,34,27,61,2015122010
2015,15,reg,PHI,ARI,17,40,57,2015122001
2015,15,reg,NO,DET,27,35,62,2015122100
2015,16,reg,OAK,SD,23,20,43,2015122400
2015,16,reg,PHI,WAS,24,38,62,2015122600
2015,16,reg,DET,SF,32,17,49,2015122705
2015,16,reg,BAL,PIT,20,17,37,2015122712
2015,16,reg,BUF,DAL,16,6,22,2015122709
2015,16,reg,TB,CHI,21,26,47,2015122708
2015,16,reg,ATL,CAR,20,13,33,2015122707
2015,16,reg,MIA,IND,12,18,30,2015122701
2015,16,reg,NYJ,NE,26,20,46,2015122702
2015,16,reg,TEN,HOU,6,34,40,2015122703
2015,16,reg,KC,CLE,17,13,30,2015122704
2015,16,reg,NO,JAC,38,27,65,2015122700
2015,16,reg,ARI,GB,38,8,46,2015122710
2015,16,reg,SEA,STL,17,23,40,2015122711
2015,16,reg,MIN,NYG,49,17,66,2015122706
2015,16,reg,DEN,CIN,20,17,37,2015122800
2015,17,reg,BUF,NYJ,22,17,39,2016010300
2015,17,reg,MIA,NE,20,10,30,2016010301
2015,17,reg,ATL,NO,17,20,37,2016010311
2015,17,reg,CHI,DET,20,24,44,2016010309
2015,17,reg,NYG,PHI,30,35,65,2016010308
2015,17,reg,DAL,WAS,23,34,57,2016010307
2015,17,reg,IND,TEN,30,24,54,2016010305
2015,17,reg,CIN,BAL,24,16,40,2016010302
2015,17,reg,CLE,PIT,12,28,40,2016010303
2015,17,reg,HOU,JAC,30,6,36,2016010304
2015,17,reg,KC,OAK,23,17,40,2016010306
2015,17,reg,DEN,SD,27,20,47,2016010313
2015,17,reg,CAR,TB,38,10,48,2016010312
2015,17,reg,ARI,SEA,6,36,42,2016010314
2015,17,reg,SF,STL,19,16,35,2016010315
2015,17,reg,GB,MIN,13,20,33,2016010310
2015,18,post,HOU,KC,0,30,30,2016010900
2015,18,post,CIN,PIT,16,18,34,2016010901
2015,18,post,MIN,SEA,9,10,19,2016011000
2015,18,post,WAS,GB,18,35,53,2016011001
2015,18,post,NE,KC,27,20,47,2016011600
2015,18,post,ARI,GB,26,20,46,2016011601
2015,18,post,CAR,SEA,31,24,55,2016011700
2015,18,post,DEN,PIT,23,16,39,2016011701
2015,18,post,DEN,NE,20,18,38,2016012400
2015,18,post,CAR,ARI,49,15,64,2016012401
2015,18,post,RIC,IRV,27,49,76,2016013100
2015,18,post,DEN,CAR,24,10,34,2016020700
2016,1,reg,DEN,CAR,21,20,41,2016090800
2016,1,reg,ATL,TB,24,31,55,2016091100
2016,1,reg,TEN,MIN,16,25,41,2016091108
2016,1,reg,PHI,CLE,29,10,39,2016091107
2016,1,reg,NYJ,CIN,22,23,45,2016091106
2016,1,reg,NO,OAK,34,35,69,2016091105
2016,1,reg,KC,SD,33,27,60,2016091104
2016,1,reg,BAL,BUF,13,7,20,2016091101
2016,1,reg,HOU,CHI,23,14,37,2016091102
2016,1,reg,JAX,GB,23,27,50,2016091103
2016,1,reg,SEA,MIA,12,10,22,2016091109
2016,1,reg,DAL,NYG,19,20,39,2016091110
2016,1,reg,IND,DET,35,39,74,2016091111
2016,1,reg,ARI,NE,21,23,44,2016091112
2016,1,reg,WAS,PIT,16,38,54,2016091200
2016,1,reg,SF,LA,28,0,28,2016091201
2016,2,reg,BUF,NYJ,31,37,68,2016091500
2016,2,reg,CAR,SF,46,27,73,2016091800
2016,2,reg,WAS,DAL,23,27,50,2016091807
2016,2,reg,PIT,CIN,24,16,40,2016091806
2016,2,reg,NYG,NO,16,13,29,2016091805
2016,2,reg,NE,MIA,31,24,55,2016091804
2016,2,reg,HOU,KC,19,12,31,2016091803
2016,2,reg,DET,TEN,15,16,31,2016091802
2016,2,reg,CLE,BAL,20,25,45,2016091801
2016,2,reg,LA,SEA,9,3,12,2016091809
2016,2,reg,ARI,TB,40,7,47,2016091808
2016,2,reg,SD,JAX,38,14,52,2016091812
2016,2,reg,OAK,ATL,28,35,63,2016091811
2016,2,reg,DEN,IND,34,20,54,2016091810
2016,2,reg,MIN,GB,17,14,31,2016091813
2016,2,reg,CHI,PHI,14,29,43,2016091900
2016,3,reg,NE,HOU,27,0,27,2016092200
2016,3,reg,BUF,ARI,33,18,51,2016092500
2016,3,reg,TEN,OAK,10,17,27,2016092507
2016,3,reg,NYG,WAS,27,29,56,2016092506
2016,3,reg,MIA,CLE,30,24,54,2016092505
2016,3,reg,JAX,BAL,17,19,36,2016092504
2016,3,reg,GB,DET,34,27,61,2016092503
2016,3,reg,CIN,DEN,17,29,46,2016092502
2016,3,reg,CAR,MIN,10,22,32,2016092501
2016,3,reg,TB,LA,32,37,69,2016092509
2016,3,reg,SEA,SF,37,18,55,2016092508
2016,3,reg,KC,NYJ,24,3,27,2016092512
2016,3,reg,IND,SD,26,22,48,2016092511
2016,3,reg,PHI,PIT,34,3,37,2016092510
2016,3,reg,DAL,CHI,31,17,48,2016092513
2016,3,reg,NO,ATL,32,45,77,2016092600
2016,4,reg,CIN,MIA,22,7,29,2016092900
2016,4,reg,JAX,IND,30,27,57,2016100200
2016,4,reg,HOU,TEN,27,20,47,2016100204
2016,4,reg,WAS,CLE,31,20,51,2016100207
2016,4,reg,NYJ,SEA,17,27,44,2016100206
2016,4,reg,NE,BUF,0,16,16,2016100205
2016,4,reg,ATL,CAR,48,33,81,2016100201
2016,4,reg,BAL,OAK,27,28,55,2016100202
2016,4,reg,CHI,DET,17,14,31,2016100203
2016,4,reg,TB,DEN,7,27,34,2016100208
2016,4,reg,ARI,LA,13,17,30,2016100209
2016,4,reg,SD,NO,34,35,69,2016100210
2016,4,reg,SF,DAL,17,24,41,2016100211
2016,4,reg,PIT,KC,43,14,57,2016100212
2016,4,reg,MIN,NYG,24,10,34,2016100300
2016,5,reg,SF,ARI,21,33,54,2016100600
2016,5,reg,CLE,NE,13,33,46,2016100901
2016,5,reg,DET,PHI,24,23,47,2016100902
2016,5,reg,IND,CHI,29,23,52,2016100903
2016,5,reg,MIA,TEN,17,30,47,2016100904
2016,5,reg,BAL,WAS,10,16,26,2016100900
2016,5,reg,MIN,HOU,31,13,44,2016100905
2016,5,reg,PIT,NYJ,31,13,44,2016100906
2016,5,reg,DEN,ATL,16,23,39,2016100907
2016,5,reg,DAL,CIN,28,14,42,2016100908
2016,5,reg,LA,BUF,19,30,49,2016100909
2016,5,reg,OAK,SD,34,31,65,2016100910
2016,5,reg,GB,NYG,23,16,39,2016100911
2016,5,reg,CAR,TB,14,17,31,2016101000
2016,6,reg,SD,DEN,21,13,34,2016101300
2016,6,reg,BUF,SF,45,16,61,2016101600
2016,6,reg,WAS,PHI,27,20,47,2016101608
2016,6,reg,TEN,CLE,28,26,54,2016101607
2016,6,reg,NYG,BAL,27,23,50,2016101606
2016,6,reg,NO,CAR,41,38,79,2016101605
2016,6,reg,CHI,JAX,16,17,33,2016101601
2016,6,reg,DET,LA,31,28,59,2016101602
2016,6,reg,MIA,PIT,30,15,45,2016101603
2016,6,reg,NE,CIN,35,17,52,2016101604
2016,6,reg,OAK,KC,10,26,36,2016101609
2016,6,reg,SEA,ATL,26,24,50,2016101611
2016,6,reg,GB,DAL,16,30,46,2016101610
2016,6,reg,HOU,IND,26,23,49,2016101612
2016,6,reg,ARI,NYJ,28,3,31,2016101700
2016,7,reg,GB,CHI,26,10,36,2016102000
2016,7,reg,LA,NYG,10,17,27,2016102300
2016,7,reg,KC,NO,27,21,48,2016102304
2016,7,reg,TEN,IND,26,34,60,2016102308
2016,7,reg,PHI,MIN,21,10,31,2016102307
2016,7,reg,CIN,CLE,31,17,48,2016102301
2016,7,reg,DET,WAS,20,17,37,2016102302
2016,7,reg,JAX,OAK,16,33,49,2016102303
2016,7,reg,MIA,BUF,28,25,53,2016102305
2016,7,reg,NYJ,BAL,24,16,40,2016102306
2016,7,reg,SF,TB,17,34,51,2016102310
2016,7,reg,ATL,SD,30,33,63,2016102309
2016,7,reg,PIT,NE,16,27,43,2016102311
2016,7,reg,ARI,SEA,6,6,12,2016102312
2016,7,reg,DEN,HOU,27,9,36,2016102400
2016,8,reg,TEN,JAX,36,22,58,2016102700
2016,8,reg,CIN,WAS,27,27,54,2016103000
2016,8,reg,IND,KC,14,30,44,2016103005
2016,8,reg,CAR,ARI,30,20,50,2016103009
2016,8,reg,TB,OAK,24,30,54,2016103007
2016,8,reg,NO,SEA,25,20,45,2016103006
2016,8,reg,HOU,DET,20,13,33,2016103004
2016,8,reg,BUF,NE,25,41,66,2016103002
2016,8,reg,CLE,NYJ,28,31,59,2016103003
2016,8,reg,DEN,SD,27,19,46,2016103008
2016,8,reg,ATL,GB,33,32,65,2016103001
2016,8,reg,DAL,PHI,29,23,52,2016103010
2016,8,reg,CHI,MIN,20,10,30,2016103100
2016,9,reg,TB,ATL,28,43,71,2016110300
2016,9,reg,MIN,DET,16,22,38,2016110605
2016,9,reg,NYG,PHI,28,23,51,2016110606
2016,9,reg,MIA,NYJ,27,23,50,2016110604
2016,9,reg,KC,JAX,19,14,33,2016110603
2016,9,reg,CLE,DAL,10,35,45,2016110602
2016,9,reg,BAL,PIT,21,14,35,2016110601
2016,9,reg,SF,NO,23,41,64,2016110608
2016,9,reg,LA,CAR,10,13,23,2016110607
2016,9,reg,GB,IND,26,31,57,2016110609
2016,9,reg,SD,TEN,43,35,78,2016110610
2016,9,reg,OAK,DEN,30,20,50,2016110600
2016,9,reg,SEA,BUF,31,25,56,2016110700
2016,10,reg,BAL,CLE,28,7,35,2016111000
2016,10,reg,JAX,HOU,21,24,45,2016111302
2016,10,reg,NO,DEN,23,25,48,2016111303
2016,10,reg,NYJ,LA,6,9,15,2016111304
2016,10,reg,PHI,ATL,24,15,39,2016111305
2016,10,reg,CAR,KC,17,20,37,2016111301
2016,10,reg,TB,CHI,36,10,46,2016111306
2016,10,reg,WAS,MIN,26,20,46,2016111308
2016,10,reg,TEN,GB,47,25,72,2016111307
2016,10,reg,SD,MIA,24,31,55,2016111309
2016,10,reg,ARI,SF,23,20,43,2016111310
2016,10,reg,PIT,DAL,30,35,65,2016111311
2016,10,reg,NE,SEA,24,31,55,2016111312
2016,10,reg,NYG,CIN,21,20,41,2016111400
2016,11,reg,CAR,NO,23,20,43,2016111700
2016,11,reg,CLE,PIT,9,24,33,2016112001
2016,11,reg,DAL,BAL,27,17,44,2016112002
2016,11,reg,DET,JAX,26,19,45,2016112003
2016,11,reg,IND,TEN,24,17,41,2016112004
2016,11,reg,CIN,BUF,12,16,28,2016112000
2016,11,reg,KC,TB,17,19,36,2016112005
2016,11,reg,NYG,CHI,22,16,38,2016112007
2016,11,reg,MIN,ARI,30,24,54,2016112006
2016,11,reg,LA,MIA,10,14,24,2016112008
2016,11,reg,SF,NE,17,30,47,2016112009
2016,11,reg,SEA,PHI,26,15,41,2016112010
2016,11,reg,WAS,GB,42,24,66,2016112011
2016,11,reg,OAK,HOU,27,20,47,2016112100
2016,12,reg,DET,MIN,16,13,29,2016112400
2016,12,reg,DAL,WAS,31,26,57,2016112401
2016,12,reg,IND,PIT,7,28,35,2016112402
2016,12,reg,CHI,TEN,21,27,48,2016112703
2016,12,reg,BUF,JAX,28,21,49,2016112702
2016,12,reg,BAL,CIN,19,14,33,2016112701
2016,12,reg,ATL,ARI,38,19,57,2016112700
2016,12,reg,CLE,NYG,13,27,40,2016112704
2016,12,reg,NO,LA,49,21,70,2016112707
2016,12,reg,MIA,SF,31,24,55,2016112706
2016,12,reg,HOU,SD,13,21,34,2016112705
2016,12,reg,TB,SEA,14,5,19,2016112708
2016,12,reg,NYJ,NE,17,22,39,2016112711
2016,12,reg,OAK,CAR,35,32,67,2016112710
2016,12,reg,DEN,KC,27,30,57,2016112709
2016,12,reg,PHI,GB,13,27,40,2016112800
2016,13,reg,MIN,DAL,15,17,32,2016120100
2016,13,reg,ATL,KC,28,29,57,2016120400
2016,13,reg,NO,DET,13,28,41,2016120407
2016,13,reg,NE,LA,26,10,36,2016120406
2016,13,reg,JAX,DEN,10,20,30,2016120405
2016,13,reg,GB,HOU,21,13,34,2016120404
2016,13,reg,CIN,PHI,32,14,46,2016120403
2016,13,reg,BAL,MIA,38,6,44,2016120401
2016,13,reg,CHI,SF,26,6,32,2016120402
2016,13,reg,OAK,BUF,38,24,62,2016120408
2016,13,reg,PIT,NYG,24,14,38,2016120410
2016,13,reg,ARI,WAS,31,23,54,2016120409
2016,13,reg,SD,TB,21,28,49,2016120411
2016,13,reg,SEA,CAR,40,7,47,2016120412
2016,13,reg,NYJ,IND,10,41,51,2016120500
2016,14,reg,KC,OAK,21,13,34,2016120800
2016,14,reg,BUF,PIT,20,27,47,2016121100
2016,14,reg,TEN,DEN,13,10,23,2016121109
2016,14,reg,PHI,WAS,22,27,49,2016121107
2016,14,reg,MIA,ARI,26,23,49,2016121106
2016,14,reg,JAX,MIN,16,25,41,2016121105
2016,14,reg,IND,HOU,17,22,39,2016121104
2016,14,reg,CAR,SD,28,16,44,2016121101
2016,14,reg,CLE,CIN,10,23,33,2016121102
2016,14,reg,DET,CHI,20,17,37,2016121103
2016,14,reg,SF,NYJ,17,23,40,2016121110
2016,14,reg,TB,NO,16,11,27,2016121108
2016,14,reg,LA,ATL,14,42,56,2016121112
2016,14,reg,GB,SEA,38,10,48,2016121111
2016,14,reg,NYG,DAL,10,7,17,2016121113
2016,14,reg,NE,BAL,30,23,53,2016121200
2016,15,reg,SEA,LA,24,3,27,2016121500
2016,15,reg,NYJ,MIA,13,34,47,2016121700
2016,15,reg,CHI,GB,27,30,57,2016121802
2016,15,reg,BUF,CLE,33,13,46,2016121801
2016,15,reg,BAL,PHI,27,26,53,2016121800
2016,15,reg,KC,TEN,17,19,36,2016121805
2016,15,reg,CIN,PIT,20,24,44,2016121812
2016,15,reg,NYG,DET,17,6,23,2016121807
2016,15,reg,MIN,IND,6,34,40,2016121806
2016,15,reg,HOU,JAX,21,20,41,2016121804
2016,15,reg,ARI,NO,41,48,89,2016121808
2016,15,reg,ATL,SF,41,13,54,2016121809
2016,15,reg,SD,OAK,16,19,35,2016121811
2016,15,reg,DEN,NE,3,16,19,2016121810
2016,15,reg,DAL,TB,26,20,46,2016121803
2016,15,reg,WAS,CAR,15,26,41,2016121900
2016,16,reg,PHI,NYG,24,19,43,2016122200
2016,16,reg,BUF,MIA,31,34,65,2016122400
2016,16,reg,NE,NYJ,41,3,44,2016122406
2016,16,reg,JAX,TEN,38,17,55,2016122405
2016,16,reg,GB,MIN,38,25,63,2016122404
2016,16,reg,CLE,SD,20,17,37,2016122403
2016,16,reg,CHI,WAS,21,41,62,2016122402
2016,16,reg,CAR,ATL,16,33,49,2016122401
2016,16,reg,OAK,IND,33,25,58,2016122408
2016,16,reg,NO,TB,31,24,55,2016122407
2016,16,reg,SEA,ARI,31,34,65,2016122410
2016,16,reg,LA,SF,21,22,43,2016122409
2016,16,reg,HOU,CIN,12,10,22,2016122411
2016,16,reg,PIT,BAL,31,27,58,2016122500
2016,16,reg,KC,DEN,33,10,43,2016122501
2016,16,reg,DAL,DET,42,21,63,2016122600
2016,17,reg,CIN,BAL,27,10,37,2017010101
2016,17,reg,TEN,HOU,24,17,41,2017010110
2016,17,reg,TB,CAR,17,16,33,2017010109
2016,17,reg,PIT,CLE,27,24,51,2017010108
2016,17,reg,PHI,DAL,27,13,40,2017010107
2016,17,reg,NYJ,BUF,30,10,40,2017010106
2016,17,reg,MIN,CHI,38,10,48,2017010105
2016,17,reg,IND,JAX,24,20,44,2017010103
2016,17,reg,MIA,NE,14,35,49,2017010104
2016,17,reg,SD,KC,27,37,64,2017010114
2016,17,reg,LA,ARI,6,44,50,2017010113
2016,17,reg,DEN,OAK,24,6,30,2017010112
2016,17,reg,WAS,NYG,10,19,29,2017010111
2016,17,reg,SF,SEA,23,25,48,2017010115
2016,17,reg,ATL,NO,38,32,70,2017010100
2016,17,reg,DET,GB,24,31,55,2017010102
2016,18,post,HOU,OAK,27,14,41,2017010700
2016,18,post,SEA,DET,26,6,32,2017010701
2016,18,post,PIT,MIA,30,12,42,2017010800
2016,18,post,GB,NYG,38,13,51,2017010801
2016,18,post,ATL,SEA,36,20,56,2017011400
2016,18,post,NE,HOU,34,16,50,2017011401
2016,18,post,DAL,GB,31,34,65,2017011501
2016,18,post,KC,PIT,16,18,34,2017011500
2016,18,post,ATL,GB,44,21,65,2017012200
2016,18,post,NE,PIT,36,17,53,2017012201
2016,18,post,NPR,APR,13,20,33,2017012900
2016,18,post,ATL,NE,28,34,62,2017020500
2017,1,reg,NE,KC,27,42,69,2017090700
2017,1,reg,BUF,NYJ,21,12,33,2017091000
2017,1,reg,WAS,PHI,17,30,47,2017091008
2017,1,reg,TEN,OAK,16,26,42,2017091007
2017,1,reg,HOU,JAX,7,29,36,2017091005
2017,1,reg,DET,ARI,35,23,58,2017091004
2017,1,reg,CLE,PIT,18,21,39,2017091003
2017,1,reg,CHI,ATL,17,23,40,2017091001
2017,1,reg,CIN,BAL,0,20,20,2017091002
2017,1,reg,LA,IND,46,9,55,2017091009
2017,1,reg,SF,CAR,3,23,26,2017091011
2017,1,reg,GB,SEA,17,9,26,2017091010
2017,1,reg,DAL,NYG,19,3,22,2017091012
2017,1,reg,MIN,NO,29,19,48,2017091100
2017,1,reg,DEN,LAC,24,21,45,2017091101
2017,2,reg,CIN,HOU,9,13,22,2017091400
2017,2,reg,BAL,CLE,24,10,34,2017091700
2017,2,reg,TB,CHI,29,7,36,2017091707
2017,2,reg,PIT,MIN,26,9,35,2017091706
2017,2,reg,NO,NE,20,36,56,2017091705
2017,2,reg,KC,PHI,27,20,47,2017091704
2017,2,reg,JAX,TEN,16,37,53,2017091703
2017,2,reg,IND,ARI,13,16,29,2017091702
2017,2,reg,CAR,BUF,9,3,12,2017091701
2017,2,reg,OAK,NYJ,45,20,65,2017091709
2017,2,reg,LAC,MIA,17,19,36,2017091708
2017,2,reg,SEA,SF,12,9,21,2017091712
2017,2,reg,LA,WAS,20,27,47,2017091711
2017,2,reg,DEN,DAL,42,17,59,2017091710
2017,2,reg,ATL,GB,34,23,57,2017091713
2017,2,reg,NYG,DET,10,24,34,2017091800
2017,3,reg,SF,LA,39,41,80,2017092100
2017,3,reg,JAX,BAL,44,7,51,2017092400
2017,3,reg,IND,CLE,31,28,59,2017092405
2017,3,reg,PHI,NYG,27,24,51,2017092409
2017,3,reg,NYJ,MIA,20,6,26,2017092408
2017,3,reg,BUF,DEN,26,16,42,2017092401
2017,3,reg,CAR,NO,13,34,47,2017092402
2017,3,reg,CHI,PIT,23,17,40,2017092403
2017,3,reg,DET,ATL,26,30,56,2017092404
2017,3,reg,MIN,TB,34,17,51,2017092406
2017,3,reg,NE,HOU,36,33,69,2017092407
2017,3,reg,TEN,SEA,33,27,60,2017092410
2017,3,reg,GB,CIN,27,24,51,2017092411
2017,3,reg,LAC,KC,10,24,34,2017092412
2017,3,reg,WAS,OAK,27,10,37,2017092413
2017,3,reg,ARI,DAL,17,28,45,2017092500
2017,4,reg,GB,CHI,35,14,49,2017092800
2017,4,reg,MIA,NO,0,20,20,2017100100
2017,4,reg,HOU,TEN,57,14,71,2017100105
2017,4,reg,NYJ,JAX,23,20,43,2017100108
2017,4,reg,NE,CAR,30,33,63,2017100107
2017,4,reg,MIN,DET,7,14,21,2017100106
2017,4,reg,ATL,BUF,17,23,40,2017100101
2017,4,reg,BAL,PIT,9,26,35,2017100102
2017,4,reg,CLE,CIN,7,31,38,2017100103
2017,4,reg,DAL,LA,30,35,65,2017100104
2017,4,reg,LAC,PHI,24,26,50,2017100110
2017,4,reg,TB,NYG,25,23,48,2017100111
2017,4,reg,ARI,SF,18,15,33,2017100109
2017,4,reg,DEN,OAK,16,10,26,2017100112
2017,4,reg,SEA,IND,46,18,64,2017100113
2017,4,reg,KC,WAS,29,20,49,2017100200
2017,5,reg,TB,NE,14,19,33,2017100500
2017,5,reg,CLE,NYJ,14,17,31,2017100801
2017,5,reg,DET,CAR,24,27,51,2017100802
2017,5,reg,IND,SF,26,23,49,2017100803
2017,5,reg,MIA,TEN,16,10,26,2017100804
2017,5,reg,CIN,BUF,20,16,36,2017100800
2017,5,reg,NYG,LAC,22,27,49,2017100805
2017,5,reg,PIT,JAX,9,30,39,2017100807
2017,5,reg,PHI,ARI,34,7,41,2017100806
2017,5,reg,LA,SEA,10,16,26,2017100808
2017,5,reg,OAK,BAL,17,30,47,2017100809
2017,5,reg,DAL,GB,31,35,66,2017100810
2017,5,reg,HOU,KC,34,42,76,2017100811
2017,5,reg,CHI,MIN,17,20,37,2017100900
2017,6,reg,CAR,PHI,23,28,51,2017101200
2017,6,reg,BAL,CHI,24,27,51,2017101501
2017,6,reg,HOU,CLE,33,17,50,2017101502
2017,6,reg,MIN,GB,23,10,33,2017101503
2017,6,reg,NO,DET,52,38,90,2017101504
2017,6,reg,ATL,MIA,17,20,37,2017101500
2017,6,reg,NYJ,NE,17,24,41,2017101505
2017,6,reg,WAS,SF,26,24,50,2017101506
2017,6,reg,ARI,TB,38,33,71,2017101507
2017,6,reg,JAX,LA,17,27,44,2017101508
2017,6,reg,KC,PIT,13,19,32,2017101509
2017,6,reg,OAK,LAC,16,17,33,2017101510
2017,6,reg,DEN,NYG,10,23,33,2017101511
2017,6,reg,TEN,IND,36,22,58,2017101600
2017,7,reg,OAK,KC,31,30,61,2017101900
2017,7,reg,BUF,TB,30,27,57,2017102200
2017,7,reg,MIN,BAL,24,16,40,2017102207
2017,7,reg,MIA,NYJ,31,28,59,2017102206
2017,7,reg,LA,ARI,33,0,33,2017102205
2017,7,reg,IND,JAX,0,27,27,2017102204
2017,7,reg,GB,NO,17,26,43,2017102203
2017,7,reg,CHI,CAR,17,3,20,2017102201
2017,7,reg,CLE,TEN,9,12,21,2017102202
2017,7,reg,SF,DAL,10,40,50,2017102209
2017,7,reg,LAC,DEN,21,0,21,2017102210
2017,7,reg,PIT,CIN,29,14,43,2017102208
2017,7,reg,NYG,SEA,7,24,31,2017102211
2017,7,reg,NE,ATL,23,7,30,2017102212
2017,7,reg,PHI,WAS,34,24,58,2017102300
2017,8,reg,BAL,MIA,40,0,40,2017102600
2017,8,reg,CLE,MIN,16,33,49,2017102900
2017,8,reg,NYJ,ATL,20,25,45,2017102905
2017,8,reg,TB,CAR,3,17,20,2017102907
2017,8,reg,PHI,SF,33,10,43,2017102906
2017,8,reg,NO,CHI,20,12,32,2017102904
2017,8,reg,NE,LAC,21,13,34,2017102903
2017,8,reg,BUF,OAK,34,14,48,2017102901
2017,8,reg,CIN,IND,24,23,47,2017102902
2017,8,reg,SEA,HOU,41,38,79,2017102908
2017,8,reg,WAS,DAL,19,33,52,2017102909
2017,8,reg,DET,PIT,15,20,35,2017102910
2017,8,reg,KC,DEN,29,19,48,2017103000
2017,9,reg,NYJ,BUF,34,21,55,2017110200
2017,9,reg,HOU,IND,14,20,34,2017110501
2017,9,reg,JAX,CIN,23,7,30,2017110502
2017,9,reg,NO,TB,30,10,40,2017110503
2017,9,reg,NYG,LA,17,51,68,2017110504
2017,9,reg,CAR,ATL,20,17,37,2017110500
2017,9,reg,PHI,DEN,51,23,74,2017110505
2017,9,reg,TEN,BAL,23,20,43,2017110506
2017,9,reg,SF,ARI,10,20,30,2017110507
2017,9,reg,SEA,WAS,14,17,31,2017110508
2017,9,reg,DAL,KC,28,17,45,2017110509
2017,9,reg,MIA,OAK,24,27,51,2017110510
2017,9,reg,GB,DET,17,30,47,2017110600
2017,10,reg,ARI,SEA,16,22,38,2017110900
2017,10,reg,CHI,GB,16,23,39,2017111201
2017,10,reg,DET,CLE,38,24,62,2017111202
2017,10,reg,IND,PIT,17,20,37,2017111203
2017,10,reg,JAX,LAC,20,17,37,2017111204
2017,10,reg,BUF,NO,10,47,57,2017111200
2017,10,reg,TB,NYJ,15,10,25,2017111205
2017,10,reg,WAS,MIN,30,38,68,2017111207
2017,10,reg,TEN,CIN,24,20,44,2017111206
2017,10,reg,LA,HOU,33,7,40,2017111208
2017,10,reg,ATL,DAL,27,7,34,2017111209
2017,10,reg,SF,NYG,31,21,52,2017111210
2017,10,reg,DEN,NE,16,41,57,2017111211
2017,10,reg,CAR,MIA,45,21,66,2017111300
2017,11,reg,PIT,TEN,40,17,57,2017111600
2017,11,reg,CHI,DET,24,27,51,2017111900
2017,11,reg,CLE,JAX,7,19,26,2017111901
2017,11,reg,GB,BAL,0,23,23,2017111902
2017,11,reg,HOU,ARI,31,21,52,2017111903
2017,11,reg,MIA,TB,20,30,50,2017111911
2017,11,reg,MIN,LA,24,7,31,2017111904
2017,11,reg,NYG,KC,12,9,21,2017111906
2017,11,reg,NO,WAS,34,31,65,2017111905
2017,11,reg,LAC,BUF,54,24,78,2017111907
2017,11,reg,DEN,CIN,17,20,37,2017111908
2017,11,reg,OAK,NE,8,33,41,2017111909
2017,11,reg,DAL,PHI,9,37,46,2017111910
2017,11,reg,SEA,ATL,31,34,65,2017112000
2017,12,reg,DET,MIN,23,30,53,2017112300
2017,12,reg,DAL,LAC,6,28,34,2017112301
2017,12,reg,WAS,NYG,20,10,30,2017112302
2017,12,reg,KC,BUF,10,16,26,2017112603
2017,12,reg,IND,TEN,16,20,36,2017112602
2017,12,reg,CIN,CLE,30,16,46,2017112601
2017,12,reg,ATL,TB,34,20,54,2017112600
2017,12,reg,NE,MIA,35,17,52,2017112604
2017,12,reg,PHI,CHI,31,3,34,2017112606
2017,12,reg,NYJ,CAR,27,35,62,2017112605
2017,12,reg,SF,SEA,13,24,37,2017112608
2017,12,reg,LA,NO,26,20,46,2017112607
2017,12,reg,ARI,JAX,27,24,51,2017112609
2017,12,reg,OAK,DEN,21,14,35,2017112610
2017,12,reg,PIT,GB,31,28,59,2017112611
2017,12,reg,BAL,HOU,23,16,39,2017112700
2017,13,reg,DAL,WAS,38,14,52,2017113000
2017,13,reg,ATL,MIN,9,14,23,2017120300
2017,13,reg,TEN,HOU,24,13,37,2017120309
2017,13,reg,NYJ,KC,38,31,69,2017120308
2017,13,reg,MIA,DEN,35,9,44,2017120306
2017,13,reg,JAX,IND,30,10,40,2017120305
2017,13,reg,GB,TB,26,20,46,2017120304
